id|nazwa|woj_id|województwo|pow_id|powiat|rodzaj
246901|Katowice|24|śląskie|2469|Katowice|"gmina miejska"
247001|Mysłowice|24|śląskie|2470|Mysłowice|"gmina miejska"
247101|"Piekary Śląskie"|24|śląskie|2471|"Piekary Śląskie"|"gmina miejska"
247201|"Ruda Śląska"|24|śląskie|2472|"Ruda Śląska"|"gmina miejska"
247301|Rybnik|24|śląskie|2473|Rybnik|"gmina miejska"
247401|"Siemianowice Śląskie"|24|śląskie|2474|"Siemianowice Śląskie"|"gmina miejska"
247501|Sosnowiec|24|śląskie|2475|Sosnowiec|"gmina miejska"
247601|Świętochłowice|24|śląskie|2476|Świętochłowice|"gmina miejska"
247701|Tychy|24|śląskie|2477|Tychy|"gmina miejska"
247801|Zabrze|24|śląskie|2478|Zabrze|"gmina miejska"
247901|Żory|24|śląskie|2479|Żory|"gmina miejska"
260101|Busko-Zdrój|26|świętokrzyskie|2601|buski|"gmina miejsko-wiejska, miasto, obszar wiejski"
260102|Gnojno|26|świętokrzyskie|2601|buski|"gmina wiejska"
260103|"Nowy Korczyn"|26|świętokrzyskie|2601|buski|"gmina wiejska"
260104|Pacanów|26|świętokrzyskie|2601|buski|"gmina wiejska"
260105|Solec-Zdrój|26|świętokrzyskie|2601|buski|"gmina wiejska"
260106|Stopnica|26|świętokrzyskie|2601|buski|"gmina wiejska"
260107|Tuczępy|26|świętokrzyskie|2601|buski|"gmina wiejska"
260108|Wiślica|26|świętokrzyskie|2601|buski|"gmina wiejska"
260201|Imielno|26|świętokrzyskie|2602|jędrzejowski|"gmina wiejska"
260202|Jędrzejów|26|świętokrzyskie|2602|jędrzejowski|"gmina miejsko-wiejska, miasto, obszar wiejski"
260203|Małogoszcz|26|świętokrzyskie|2602|jędrzejowski|"gmina miejsko-wiejska, miasto, obszar wiejski"
260204|Nagłowice|26|świętokrzyskie|2602|jędrzejowski|"gmina wiejska"
260205|Oksa|26|świętokrzyskie|2602|jędrzejowski|"gmina wiejska"
260206|Sędziszów|26|świętokrzyskie|2602|jędrzejowski|"gmina miejsko-wiejska, miasto, obszar wiejski"
260207|Słupia|26|świętokrzyskie|2602|jędrzejowski|"gmina wiejska"
260208|Sobków|26|świętokrzyskie|2602|jędrzejowski|"gmina wiejska"
260209|Wodzisław|26|świętokrzyskie|2602|jędrzejowski|"gmina wiejska"
260301|Bejsce|26|świętokrzyskie|2603|kazimierski|"gmina wiejska"
260302|Czarnocin|26|świętokrzyskie|2603|kazimierski|"gmina wiejska"
260303|"Kazimierza Wielka"|26|świętokrzyskie|2603|kazimierski|"gmina miejsko-wiejska, miasto, obszar wiejski"
260304|Opatowiec|26|świętokrzyskie|2603|kazimierski|"gmina wiejska"
260305|Skalbmierz|26|świętokrzyskie|2603|kazimierski|"gmina miejsko-wiejska, miasto, obszar wiejski"
260401|Bieliny|26|świętokrzyskie|2604|kielecki|"gmina wiejska"
260402|Bodzentyn|26|świętokrzyskie|2604|kielecki|"gmina miejsko-wiejska, miasto, obszar wiejski"
260403|Chęciny|26|świętokrzyskie|2604|kielecki|"gmina miejsko-wiejska, miasto, obszar wiejski"
260404|Chmielnik|26|świętokrzyskie|2604|kielecki|"gmina miejsko-wiejska, miasto, obszar wiejski"
260405|Daleszyce|26|świętokrzyskie|2604|kielecki|"gmina miejsko-wiejska, miasto, obszar wiejski"
260406|Górno|26|świętokrzyskie|2604|kielecki|"gmina wiejska"
260407|Łagów|26|świętokrzyskie|2604|kielecki|"gmina wiejska"
260408|Łopuszno|26|świętokrzyskie|2604|kielecki|"gmina wiejska"
260409|Masłów|26|świętokrzyskie|2604|kielecki|"gmina wiejska"
260410|"Miedziana Góra"|26|świętokrzyskie|2604|kielecki|"gmina wiejska"
260411|Mniów|26|świętokrzyskie|2604|kielecki|"gmina wiejska"
260412|Morawica|26|świętokrzyskie|2604|kielecki|"gmina wiejska"
260413|"Nowa Słupia"|26|świętokrzyskie|2604|kielecki|"gmina wiejska"
260414|Piekoszów|26|świętokrzyskie|2604|kielecki|"gmina wiejska"
260415|Pierzchnica|26|świętokrzyskie|2604|kielecki|"gmina wiejska"
260416|Raków|26|świętokrzyskie|2604|kielecki|"gmina wiejska"
260417|Sitkówka-Nowiny|26|świętokrzyskie|2604|kielecki|"gmina wiejska"
260418|Strawczyn|26|świętokrzyskie|2604|kielecki|"gmina wiejska"
260419|Zagnańsk|26|świętokrzyskie|2604|kielecki|"gmina wiejska"
260501|Fałków|26|świętokrzyskie|2605|konecki|"gmina wiejska"
260502|Gowarczów|26|świętokrzyskie|2605|konecki|"gmina wiejska"
260503|Końskie|26|świętokrzyskie|2605|konecki|"gmina miejsko-wiejska, miasto, obszar wiejski"
260504|Radoszyce|26|świętokrzyskie|2605|konecki|"gmina wiejska"
260505|"Ruda Maleniecka"|26|świętokrzyskie|2605|konecki|"gmina wiejska"
260506|"Słupia (Konecka)"|26|świętokrzyskie|2605|konecki|"gmina wiejska"
260507|Smyków|26|świętokrzyskie|2605|konecki|"gmina wiejska"
260508|Stąporków|26|świętokrzyskie|2605|konecki|"gmina miejsko-wiejska, miasto, obszar wiejski"
260601|Baćkowice|26|świętokrzyskie|2606|opatowski|"gmina wiejska"
260602|Iwaniska|26|świętokrzyskie|2606|opatowski|"gmina wiejska"
260603|Lipnik|26|świętokrzyskie|2606|opatowski|"gmina wiejska"
260604|Opatów|26|świętokrzyskie|2606|opatowski|"gmina miejsko-wiejska, miasto, obszar wiejski"
260605|Ożarów|26|świętokrzyskie|2606|opatowski|"gmina miejsko-wiejska, miasto, obszar wiejski"
260606|Sadowie|26|świętokrzyskie|2606|opatowski|"gmina wiejska"
260607|Tarłów|26|świętokrzyskie|2606|opatowski|"gmina wiejska"
260608|Wojciechowice|26|świętokrzyskie|2606|opatowski|"gmina wiejska"
260701|"Ostrowiec Świętokrzyski"|26|świętokrzyskie|2607|ostrowiecki|"gmina miejska"
260702|Bałtów|26|świętokrzyskie|2607|ostrowiecki|"gmina wiejska"
260703|Bodzechów|26|świętokrzyskie|2607|ostrowiecki|"gmina wiejska"
260704|Ćmielów|26|świętokrzyskie|2607|ostrowiecki|"gmina miejsko-wiejska, miasto, obszar wiejski"
260705|Kunów|26|świętokrzyskie|2607|ostrowiecki|"gmina miejsko-wiejska, miasto, obszar wiejski"
260706|Waśniów|26|świętokrzyskie|2607|ostrowiecki|"gmina wiejska"
260801|Działoszyce|26|świętokrzyskie|2608|pińczowski|"gmina miejsko-wiejska, miasto, obszar wiejski"
260802|Kije|26|świętokrzyskie|2608|pińczowski|"gmina wiejska"
260803|Michałów|26|świętokrzyskie|2608|pińczowski|"gmina wiejska"
260804|Pińczów|26|świętokrzyskie|2608|pińczowski|"gmina miejsko-wiejska, miasto, obszar wiejski"
260805|Złota|26|świętokrzyskie|2608|pińczowski|"gmina wiejska"
260901|Sandomierz|26|świętokrzyskie|2609|sandomierski|"gmina miejska"
260902|Dwikozy|26|świętokrzyskie|2609|sandomierski|"gmina wiejska"
260903|Klimontów|26|świętokrzyskie|2609|sandomierski|"gmina wiejska"
260904|Koprzywnica|26|świętokrzyskie|2609|sandomierski|"gmina miejsko-wiejska, miasto, obszar wiejski"
260905|Łoniów|26|świętokrzyskie|2609|sandomierski|"gmina wiejska"
260906|Obrazów|26|świętokrzyskie|2609|sandomierski|"gmina wiejska"
260907|Samborzec|26|świętokrzyskie|2609|sandomierski|"gmina wiejska"
260908|Wilczyce|26|świętokrzyskie|2609|sandomierski|"gmina wiejska"
260909|Zawichost|26|świętokrzyskie|2609|sandomierski|"gmina miejsko-wiejska, miasto, obszar wiejski"
261001|Skarżysko-Kamienna|26|świętokrzyskie|2610|skarżyski|"gmina miejska"
261002|Bliżyn|26|świętokrzyskie|2610|skarżyski|"gmina wiejska"
261003|Łączna|26|świętokrzyskie|2610|skarżyski|"gmina wiejska"
261004|"Skarżysko Kościelne"|26|świętokrzyskie|2610|skarżyski|"gmina wiejska"
261005|Suchedniów|26|świętokrzyskie|2610|skarżyski|"gmina miejsko-wiejska, miasto, obszar wiejski"
261101|Starachowice|26|świętokrzyskie|2611|starachowicki|"gmina miejska"
261102|Brody|26|świętokrzyskie|2611|starachowicki|"gmina wiejska"
261103|Mirzec|26|świętokrzyskie|2611|starachowicki|"gmina wiejska"
261104|Pawłów|26|świętokrzyskie|2611|starachowicki|"gmina wiejska"
261105|Wąchock|26|świętokrzyskie|2611|starachowicki|"gmina miejsko-wiejska, miasto, obszar wiejski"
261201|Bogoria|26|świętokrzyskie|2612|staszowski|"gmina wiejska"
261202|Łubnice|26|świętokrzyskie|2612|staszowski|"gmina wiejska"
261203|Oleśnica|26|świętokrzyskie|2612|staszowski|"gmina wiejska"
261204|Osiek|26|świętokrzyskie|2612|staszowski|"gmina miejsko-wiejska, miasto, obszar wiejski"
261205|Połaniec|26|świętokrzyskie|2612|staszowski|"gmina miejsko-wiejska, miasto, obszar wiejski"
261206|Rytwiany|26|świętokrzyskie|2612|staszowski|"gmina wiejska"
261207|Staszów|26|świętokrzyskie|2612|staszowski|"gmina miejsko-wiejska, miasto, obszar wiejski"
261208|Szydłów|26|świętokrzyskie|2612|staszowski|"gmina wiejska"
261301|Kluczewsko|26|świętokrzyskie|2613|włoszczowski|"gmina wiejska"
261302|Krasocin|26|świętokrzyskie|2613|włoszczowski|"gmina wiejska"
261303|Moskorzew|26|świętokrzyskie|2613|włoszczowski|"gmina wiejska"
261304|Radków|26|świętokrzyskie|2613|włoszczowski|"gmina wiejska"
261305|Secemin|26|świętokrzyskie|2613|włoszczowski|"gmina wiejska"
261306|Włoszczowa|26|świętokrzyskie|2613|włoszczowski|"gmina miejsko-wiejska, miasto, obszar wiejski"
266101|Kielce|26|świętokrzyskie|2661|Kielce|"gmina miejska"
280101|Bartoszyce|28|warmińsko-mazurskie|2801|bartoszycki|"gmina miejska"
280102|"Górowo Iławeckie"|28|warmińsko-mazurskie|2801|bartoszycki|"gmina miejska"
280103|Bartoszyce|28|warmińsko-mazurskie|2801|bartoszycki|"gmina wiejska"
280104|Bisztynek|28|warmińsko-mazurskie|2801|bartoszycki|"gmina miejsko-wiejska, miasto, obszar wiejski"
280105|"Górowo Iławeckie"|28|warmińsko-mazurskie|2801|bartoszycki|"gmina wiejska"
280106|Sępopol|28|warmińsko-mazurskie|2801|bartoszycki|"gmina miejsko-wiejska, miasto, obszar wiejski"
280201|Braniewo|28|warmińsko-mazurskie|2802|braniewski|"gmina miejska"
280202|Braniewo|28|warmińsko-mazurskie|2802|braniewski|"gmina wiejska"
280203|Frombork|28|warmińsko-mazurskie|2802|braniewski|"gmina miejsko-wiejska, miasto, obszar wiejski"
280204|Lelkowo|28|warmińsko-mazurskie|2802|braniewski|"gmina wiejska"
280205|Pieniężno|28|warmińsko-mazurskie|2802|braniewski|"gmina miejsko-wiejska, miasto, obszar wiejski"
280206|Płoskinia|28|warmińsko-mazurskie|2802|braniewski|"gmina wiejska"
280207|Wilczęta|28|warmińsko-mazurskie|2802|braniewski|"gmina wiejska"
280301|Działdowo|28|warmińsko-mazurskie|2803|działdowski|"gmina miejska"
280302|Działdowo|28|warmińsko-mazurskie|2803|działdowski|"gmina wiejska"
280303|Iłowo-Osada|28|warmińsko-mazurskie|2803|działdowski|"gmina wiejska"
280304|Lidzbark|28|warmińsko-mazurskie|2803|działdowski|"gmina miejsko-wiejska, miasto, obszar wiejski"
280305|Płośnica|28|warmińsko-mazurskie|2803|działdowski|"gmina wiejska"
280306|Rybno|28|warmińsko-mazurskie|2803|działdowski|"gmina wiejska"
280401|Elbląg|28|warmińsko-mazurskie|2804|elbląski|"gmina wiejska"
280402|Godkowo|28|warmińsko-mazurskie|2804|elbląski|"gmina wiejska"
280403|"Gronowo Elbląskie"|28|warmińsko-mazurskie|2804|elbląski|"gmina wiejska"
280404|Markusy|28|warmińsko-mazurskie|2804|elbląski|"gmina wiejska"
280405|Milejewo|28|warmińsko-mazurskie|2804|elbląski|"gmina wiejska"
280406|Młynary|28|warmińsko-mazurskie|2804|elbląski|"gmina miejsko-wiejska, miasto, obszar wiejski"
280407|Pasłęk|28|warmińsko-mazurskie|2804|elbląski|"gmina miejsko-wiejska, miasto, obszar wiejski"
280408|Rychliki|28|warmińsko-mazurskie|2804|elbląski|"gmina wiejska"
280409|Tolkmicko|28|warmińsko-mazurskie|2804|elbląski|"gmina miejsko-wiejska, miasto, obszar wiejski"
280501|Ełk|28|warmińsko-mazurskie|2805|ełcki|"gmina miejska"
280502|Ełk|28|warmińsko-mazurskie|2805|ełcki|"gmina wiejska"
280503|Kalinowo|28|warmińsko-mazurskie|2805|ełcki|"gmina wiejska"
280504|Prostki|28|warmińsko-mazurskie|2805|ełcki|"gmina wiejska"
280505|"Stare Juchy"|28|warmińsko-mazurskie|2805|ełcki|"gmina wiejska"
280601|Giżycko|28|warmińsko-mazurskie|2806|giżycki|"gmina miejska"
280604|Giżycko|28|warmińsko-mazurskie|2806|giżycki|"gmina wiejska"
280605|Kruklanki|28|warmińsko-mazurskie|2806|giżycki|"gmina wiejska"
280606|Miłki|28|warmińsko-mazurskie|2806|giżycki|"gmina wiejska"
280608|Ryn|28|warmińsko-mazurskie|2806|giżycki|"gmina miejsko-wiejska, miasto, obszar wiejski"
280610|Wydminy|28|warmińsko-mazurskie|2806|giżycki|"gmina wiejska"
280701|Iława|28|warmińsko-mazurskie|2807|iławski|"gmina miejska"
280702|Lubawa|28|warmińsko-mazurskie|2807|iławski|"gmina miejska"
280703|Iława|28|warmińsko-mazurskie|2807|iławski|"gmina wiejska"
280704|Kisielice|28|warmińsko-mazurskie|2807|iławski|"gmina miejsko-wiejska, miasto, obszar wiejski"
280705|Lubawa|28|warmińsko-mazurskie|2807|iławski|"gmina wiejska"
280706|Susz|28|warmińsko-mazurskie|2807|iławski|"gmina miejsko-wiejska, miasto, obszar wiejski"
280707|Zalewo|28|warmińsko-mazurskie|2807|iławski|"gmina miejsko-wiejska, miasto, obszar wiejski"
280801|Kętrzyn|28|warmińsko-mazurskie|2808|kętrzyński|"gmina miejska"
280802|Barciany|28|warmińsko-mazurskie|2808|kętrzyński|"gmina wiejska"
280803|Kętrzyn|28|warmińsko-mazurskie|2808|kętrzyński|"gmina wiejska"
280804|Korsze|28|warmińsko-mazurskie|2808|kętrzyński|"gmina miejsko-wiejska, miasto, obszar wiejski"
280805|Reszel|28|warmińsko-mazurskie|2808|kętrzyński|"gmina miejsko-wiejska, miasto, obszar wiejski"
280806|Srokowo|28|warmińsko-mazurskie|2808|kętrzyński|"gmina wiejska"
280901|"Lidzbark Warmiński"|28|warmińsko-mazurskie|2809|lidzbarski|"gmina miejska"
280902|Kiwity|28|warmińsko-mazurskie|2809|lidzbarski|"gmina wiejska"
280903|"Lidzbark Warmiński"|28|warmińsko-mazurskie|2809|lidzbarski|"gmina wiejska"
280904|Lubomino|28|warmińsko-mazurskie|2809|lidzbarski|"gmina wiejska"
280905|Orneta|28|warmińsko-mazurskie|2809|lidzbarski|"gmina miejsko-wiejska, miasto, obszar wiejski"
281001|Mrągowo|28|warmińsko-mazurskie|2810|mrągowski|"gmina miejska"
281002|Mikołajki|28|warmińsko-mazurskie|2810|mrągowski|"gmina miejsko-wiejska, miasto, obszar wiejski"
281003|Mrągowo|28|warmińsko-mazurskie|2810|mrągowski|"gmina wiejska"
281004|Piecki|28|warmińsko-mazurskie|2810|mrągowski|"gmina wiejska"
281005|Sorkwity|28|warmińsko-mazurskie|2810|mrągowski|"gmina wiejska"
281101|"Janowiec Kościelny"|28|warmińsko-mazurskie|2811|nidzicki|"gmina wiejska"
281102|Janowo|28|warmińsko-mazurskie|2811|nidzicki|"gmina wiejska"
281103|Kozłowo|28|warmińsko-mazurskie|2811|nidzicki|"gmina wiejska"
281104|Nidzica|28|warmińsko-mazurskie|2811|nidzicki|"gmina miejsko-wiejska, miasto, obszar wiejski"
281201|"Nowe Miasto Lubawskie"|28|warmińsko-mazurskie|2812|nowomiejski|"gmina miejska"
281202|Biskupiec|28|warmińsko-mazurskie|2812|nowomiejski|"gmina wiejska"
281203|Grodziczno|28|warmińsko-mazurskie|2812|nowomiejski|"gmina wiejska"
281204|Kurzętnik|28|warmińsko-mazurskie|2812|nowomiejski|"gmina wiejska"
281205|"Nowe Miasto Lubawskie"|28|warmińsko-mazurskie|2812|nowomiejski|"gmina wiejska"
281303|"Kowale Oleckie"|28|warmińsko-mazurskie|2813|olecki|"gmina wiejska"
281304|Olecko|28|warmińsko-mazurskie|2813|olecki|"gmina miejsko-wiejska, miasto, obszar wiejski"
281305|Świętajno|28|warmińsko-mazurskie|2813|olecki|"gmina wiejska"
281306|Wieliczki|28|warmińsko-mazurskie|2813|olecki|"gmina wiejska"
281401|Barczewo|28|warmińsko-mazurskie|2814|olsztyński|"gmina miejsko-wiejska, miasto, obszar wiejski"
281402|Biskupiec|28|warmińsko-mazurskie|2814|olsztyński|"gmina miejsko-wiejska, miasto, obszar wiejski"
281403|"Dobre Miasto"|28|warmińsko-mazurskie|2814|olsztyński|"gmina miejsko-wiejska, miasto, obszar wiejski"
281404|Dywity|28|warmińsko-mazurskie|2814|olsztyński|"gmina wiejska"
281405|Gietrzwałd|28|warmińsko-mazurskie|2814|olsztyński|"gmina wiejska"
281406|Jeziorany|28|warmińsko-mazurskie|2814|olsztyński|"gmina miejsko-wiejska, miasto, obszar wiejski"
281407|Jonkowo|28|warmińsko-mazurskie|2814|olsztyński|"gmina wiejska"
281408|Kolno|28|warmińsko-mazurskie|2814|olsztyński|"gmina wiejska"
281409|Olsztynek|28|warmińsko-mazurskie|2814|olsztyński|"gmina miejsko-wiejska, miasto, obszar wiejski"
281410|Purda|28|warmińsko-mazurskie|2814|olsztyński|"gmina wiejska"
281411|Stawiguda|28|warmińsko-mazurskie|2814|olsztyński|"gmina wiejska"
281412|Świątki|28|warmińsko-mazurskie|2814|olsztyński|"gmina wiejska"
281501|Ostróda|28|warmińsko-mazurskie|2815|ostródzki|"gmina miejska"
281502|Dąbrówno|28|warmińsko-mazurskie|2815|ostródzki|"gmina wiejska"
281503|Grunwald|28|warmińsko-mazurskie|2815|ostródzki|"gmina wiejska"
281504|Łukta|28|warmińsko-mazurskie|2815|ostródzki|"gmina wiejska"
281505|Małdyty|28|warmińsko-mazurskie|2815|ostródzki|"gmina wiejska"
281506|Miłakowo|28|warmińsko-mazurskie|2815|ostródzki|"gmina miejsko-wiejska, miasto, obszar wiejski"
281507|Miłomłyn|28|warmińsko-mazurskie|2815|ostródzki|"gmina miejsko-wiejska, miasto, obszar wiejski"
281508|Morąg|28|warmińsko-mazurskie|2815|ostródzki|"gmina miejsko-wiejska, miasto, obszar wiejski"
281509|Ostróda|28|warmińsko-mazurskie|2815|ostródzki|"gmina wiejska"
281601|"Biała Piska"|28|warmińsko-mazurskie|2816|piski|"gmina miejsko-wiejska, miasto, obszar wiejski"
281602|Orzysz|28|warmińsko-mazurskie|2816|piski|"gmina miejsko-wiejska, miasto, obszar wiejski"
281603|Pisz|28|warmińsko-mazurskie|2816|piski|"gmina miejsko-wiejska, miasto, obszar wiejski"
281604|Ruciane-Nida|28|warmińsko-mazurskie|2816|piski|"gmina miejsko-wiejska, miasto, obszar wiejski"
281701|Szczytno|28|warmińsko-mazurskie|2817|szczycieński|"gmina miejska"
281702|Dźwierzuty|28|warmińsko-mazurskie|2817|szczycieński|"gmina wiejska"
281703|Jedwabno|28|warmińsko-mazurskie|2817|szczycieński|"gmina wiejska"
281704|Pasym|28|warmińsko-mazurskie|2817|szczycieński|"gmina miejsko-wiejska, miasto, obszar wiejski"
281705|Rozogi|28|warmińsko-mazurskie|2817|szczycieński|"gmina wiejska"
281706|Szczytno|28|warmińsko-mazurskie|2817|szczycieński|"gmina wiejska"
281707|Świętajno|28|warmińsko-mazurskie|2817|szczycieński|"gmina wiejska"
281708|Wielbark|28|warmińsko-mazurskie|2817|szczycieński|"gmina wiejska"
281801|"Banie Mazurskie"|28|warmińsko-mazurskie|2818|gołdapski|"gmina wiejska"
281802|Dubeninki|28|warmińsko-mazurskie|2818|gołdapski|"gmina wiejska"
281803|Gołdap|28|warmińsko-mazurskie|2818|gołdapski|"gmina miejsko-wiejska, miasto, obszar wiejski"
281901|Budry|28|warmińsko-mazurskie|2819|węgorzewski|"gmina wiejska"
281902|Pozezdrze|28|warmińsko-mazurskie|2819|węgorzewski|"gmina wiejska"
281903|Węgorzewo|28|warmińsko-mazurskie|2819|węgorzewski|"gmina miejsko-wiejska, miasto, obszar wiejski"
286101|Elbląg|28|warmińsko-mazurskie|2861|Elbląg|"gmina miejska"
286201|Olsztyn|28|warmińsko-mazurskie|2862|Olsztyn|"gmina miejska"
300101|Chodzież|30|wielkopolskie|3001|chodzieski|"gmina miejska"
300102|Budzyń|30|wielkopolskie|3001|chodzieski|"gmina wiejska"
300103|Chodzież|30|wielkopolskie|3001|chodzieski|"gmina wiejska"
300104|Margonin|30|wielkopolskie|3001|chodzieski|"gmina miejsko-wiejska, miasto, obszar wiejski"
300105|Szamocin|30|wielkopolskie|3001|chodzieski|"gmina miejsko-wiejska, miasto, obszar wiejski"
300201|Czarnków|30|wielkopolskie|3002|czarnkowsko-trzcianecki|"gmina miejska"
300202|Czarnków|30|wielkopolskie|3002|czarnkowsko-trzcianecki|"gmina wiejska"
300203|Drawsko|30|wielkopolskie|3002|czarnkowsko-trzcianecki|"gmina wiejska"
300204|"Krzyż Wielkopolski"|30|wielkopolskie|3002|czarnkowsko-trzcianecki|"gmina miejsko-wiejska, miasto, obszar wiejski"
300205|Lubasz|30|wielkopolskie|3002|czarnkowsko-trzcianecki|"gmina wiejska"
300206|Połajewo|30|wielkopolskie|3002|czarnkowsko-trzcianecki|"gmina wiejska"
300207|Trzcianka|30|wielkopolskie|3002|czarnkowsko-trzcianecki|"gmina miejsko-wiejska, miasto, obszar wiejski"
300208|Wieleń|30|wielkopolskie|3002|czarnkowsko-trzcianecki|"gmina miejsko-wiejska, miasto, obszar wiejski"
300301|Gniezno|30|wielkopolskie|3003|gnieźnieński|"gmina miejska"
300302|Czerniejewo|30|wielkopolskie|3003|gnieźnieński|"gmina miejsko-wiejska, miasto, obszar wiejski"
300303|Gniezno|30|wielkopolskie|3003|gnieźnieński|"gmina wiejska"
300304|Kiszkowo|30|wielkopolskie|3003|gnieźnieński|"gmina wiejska"
300305|Kłecko|30|wielkopolskie|3003|gnieźnieński|"gmina miejsko-wiejska, miasto, obszar wiejski"
300306|Łubowo|30|wielkopolskie|3003|gnieźnieński|"gmina wiejska"
300307|Mieleszyn|30|wielkopolskie|3003|gnieźnieński|"gmina wiejska"
300308|Niechanowo|30|wielkopolskie|3003|gnieźnieński|"gmina wiejska"
300309|Trzemeszno|30|wielkopolskie|3003|gnieźnieński|"gmina miejsko-wiejska, miasto, obszar wiejski"
300310|Witkowo|30|wielkopolskie|3003|gnieźnieński|"gmina miejsko-wiejska, miasto, obszar wiejski"
300401|"Borek Wielkopolski"|30|wielkopolskie|3004|gostyński|"gmina miejsko-wiejska, miasto, obszar wiejski"
300402|Gostyń|30|wielkopolskie|3004|gostyński|"gmina miejsko-wiejska, miasto, obszar wiejski"
300403|Krobia|30|wielkopolskie|3004|gostyński|"gmina miejsko-wiejska, miasto, obszar wiejski"
300404|Pępowo|30|wielkopolskie|3004|gostyński|"gmina wiejska"
300405|Piaski|30|wielkopolskie|3004|gostyński|"gmina wiejska"
300406|Pogorzela|30|wielkopolskie|3004|gostyński|"gmina miejsko-wiejska, miasto, obszar wiejski"
300407|Poniec|30|wielkopolskie|3004|gostyński|"gmina miejsko-wiejska, miasto, obszar wiejski"
300501|Granowo|30|wielkopolskie|3005|grodziski|"gmina wiejska"
300502|"Grodzisk Wielkopolski"|30|wielkopolskie|3005|grodziski|"gmina miejsko-wiejska, miasto, obszar wiejski"
300503|Kamieniec|30|wielkopolskie|3005|grodziski|"gmina wiejska"
300504|Rakoniewice|30|wielkopolskie|3005|grodziski|"gmina miejsko-wiejska, miasto, obszar wiejski"
300505|Wielichowo|30|wielkopolskie|3005|grodziski|"gmina miejsko-wiejska, miasto, obszar wiejski"
300601|Jaraczewo|30|wielkopolskie|3006|jarociński|"gmina wiejska"
300602|Jarocin|30|wielkopolskie|3006|jarociński|"gmina miejsko-wiejska, miasto, obszar wiejski"
300603|Kotlin|30|wielkopolskie|3006|jarociński|"gmina wiejska"
300604|Żerków|30|wielkopolskie|3006|jarociński|"gmina miejsko-wiejska, miasto, obszar wiejski"
300701|Blizanów|30|wielkopolskie|3007|kaliski|"gmina wiejska"
300702|Brzeziny|30|wielkopolskie|3007|kaliski|"gmina wiejska"
300703|Ceków-Kolonia|30|wielkopolskie|3007|kaliski|"gmina wiejska"
300704|"Godziesze Wielkie"|30|wielkopolskie|3007|kaliski|"gmina wiejska"
300705|Koźminek|30|wielkopolskie|3007|kaliski|"gmina wiejska"
300706|Lisków|30|wielkopolskie|3007|kaliski|"gmina wiejska"
300707|Mycielin|30|wielkopolskie|3007|kaliski|"gmina wiejska"
300708|Opatówek|30|wielkopolskie|3007|kaliski|"gmina wiejska"
300709|Stawiszyn|30|wielkopolskie|3007|kaliski|"gmina miejsko-wiejska, miasto, obszar wiejski"
300710|Szczytniki|30|wielkopolskie|3007|kaliski|"gmina wiejska"
300711|Żelazków|30|wielkopolskie|3007|kaliski|"gmina wiejska"
300801|Baranów|30|wielkopolskie|3008|kępiński|"gmina wiejska"
300802|Bralin|30|wielkopolskie|3008|kępiński|"gmina wiejska"
300803|Kępno|30|wielkopolskie|3008|kępiński|"gmina miejsko-wiejska, miasto, obszar wiejski"
300804|"Łęka Opatowska"|30|wielkopolskie|3008|kępiński|"gmina wiejska"
300805|Perzów|30|wielkopolskie|3008|kępiński|"gmina wiejska"
300806|Rychtal|30|wielkopolskie|3008|kępiński|"gmina wiejska"
300807|Trzcinica|30|wielkopolskie|3008|kępiński|"gmina wiejska"
300901|Koło|30|wielkopolskie|3009|kolski|"gmina miejska"
300902|Babiak|30|wielkopolskie|3009|kolski|"gmina wiejska"
300903|Chodów|30|wielkopolskie|3009|kolski|"gmina wiejska"
300904|Dąbie|30|wielkopolskie|3009|kolski|"gmina miejsko-wiejska, miasto, obszar wiejski"
300905|Grzegorzew|30|wielkopolskie|3009|kolski|"gmina wiejska"
300906|Kłodawa|30|wielkopolskie|3009|kolski|"gmina miejsko-wiejska, miasto, obszar wiejski"
300907|Koło|30|wielkopolskie|3009|kolski|"gmina wiejska"
300908|Kościelec|30|wielkopolskie|3009|kolski|"gmina wiejska"
300909|Olszówka|30|wielkopolskie|3009|kolski|"gmina wiejska"
300910|"Osiek Mały"|30|wielkopolskie|3009|kolski|"gmina wiejska"
300911|Przedecz|30|wielkopolskie|3009|kolski|"gmina miejsko-wiejska, miasto, obszar wiejski"
301001|Golina|30|wielkopolskie|3010|koniński|"gmina miejsko-wiejska, miasto, obszar wiejski"
301002|Grodziec|30|wielkopolskie|3010|koniński|"gmina wiejska"
301003|"Kazimierz Biskupi"|30|wielkopolskie|3010|koniński|"gmina wiejska"
301004|Kleczew|30|wielkopolskie|3010|koniński|"gmina miejsko-wiejska, miasto, obszar wiejski"
301005|Kramsk|30|wielkopolskie|3010|koniński|"gmina wiejska"
301006|Krzymów|30|wielkopolskie|3010|koniński|"gmina wiejska"
301007|Rychwał|30|wielkopolskie|3010|koniński|"gmina miejsko-wiejska, miasto, obszar wiejski"
301008|Rzgów|30|wielkopolskie|3010|koniński|"gmina wiejska"
301009|Skulsk|30|wielkopolskie|3010|koniński|"gmina wiejska"
301010|Sompolno|30|wielkopolskie|3010|koniński|"gmina miejsko-wiejska, miasto, obszar wiejski"
301011|"Stare Miasto"|30|wielkopolskie|3010|koniński|"gmina wiejska"
